text,x,y
"delivery booked 8-9, at 9.07 receive text that they'll arrive 9.10-9.40?! Not impressed, I have to leave for work at 9, already late",4.6219506,-1.9018538
I am #shocked w/ the absurd of not delivering my groceries neither writing after taking my card payment! Your #customerservice don’t even reply! Cab you update me please?  https://t.co/D4gQ6LuZb4,3.1452732,-2.419229
the staff in your Uxbridge high street store are always friendly and helpful but a member of the security staff there was extremely rude yesterday and upset my son!,3.2890768,-0.65657705
"Bit stingy on the Brazil Nuts (x1)  not so much part of the cast, more a special guest star. 😒 https://t.co/S11lH8FxfC",0.07233425,2.717935
raw chicken in a salad from one of your stores!!!! https://t.co/jSb1pEFt4S,-2.3354318,1.9638423
what the hell? 10p bags only??!!!,2.1035652,2.543048
more mouldy shit delivered yesterday by  https://t.co/pp3DrJEmcb,-0.90783817,3.1255393
still no shopping list on your site.Why are u the only ones who doesn’t have something to make shopping easier. U shop u make a list.,2.4469874,-4.9897785
I’m waiting for a delivery and the most accurate time your tracking can give me is between 8am - 7pm? Terrible service.,4.626818,-1.8876402
bought a free from loaf to open it up and every single slice can’t be used #dissapointed,-1.1051766,0.5640427
descriptions BTW. No other reason,3.2063282,1.9732041
trying to use pay plus on the app very temperamental not good if u dont want to take your debit card out with u all the time,1.7074363,-3.4812276
litrally the worst fry up I have ever had at the cafe in fratton eggs wernt cooked disgusting,-1.4983174,1.6068293
"at what point do I give up waiting for my delivery that should have been here 8-9pm, then apparently would be with me by 10pm then by 10:30pm and now the call centre is closed? Just wondering if I can go to bed now??",4.67187,-2.0762322
just tried your own branded fish fingers. They were absolutely disgusting. Never tasted anything as bad as that. #shocking,-1.8403267,2.4631119
£25 to deliver a small chest of drawers online...is this a mistake?!? How ridiculous!!,0.57382935,-2.074708
I am so easily pleased...I just squealed with delight when I saw Tesco are selling their Christmas turkey sandwiches again! 😀,-1.0983857,1.0605246
"Staff at the Bar Hill @tesco are doing an excellent job directing the traffic in the car park, despite the roadworks outside! 😊👍 #OneTeam",3.182329,-0.2563298
Can you believe the  staff member assumed my jacket was stolen! #RacialRights #racialprofiling https://t.co/b8Wn3N7VYP,3.0851228,0.07731671
"Why are the only accessible subtitles on your christmas advert: ""Spanish - Autogenerated"" ..... https://t.co/D5115nlLfL What?",1.5639566,0.24740136
"If you think £10 is some how acceptable for this... then you are crazy, if anything I should have half of my money refunded... https://t.co/1vrHhnJcwu",0.24032658,-2.717372
I bought a @38996 mop from Tesco Direct a few weeks ago and it's broken how can I return it? Have recruit but not the box.,2.480916,-2.3688102
"Hey  @117249 @Sainsburys - will you PLEASE do a vegan sandwich already? (Vegans - pls RT this so they know it's worth doing, thanks)",-1.8971664,0.06344585
"Could i have some feedback please, once this matter has been addressed?",4.2510104,1.5758749
Huge #thankyou to the 2 car park/trolley assistants  Taplow today for safely looking after my bag &amp; wallet that I left behind today!,3.2980752,0.017799962
want to return some lightbulbs had from grocery home delivery but can't find paper receipt. Is there anyway to get a copy of the receipt or return without?,2.5524902,-2.7514424
"just opened some of your diet cherryade, which is normally lovely, but this one tasted and smelt like vinegar. 😔",-0.71735907,2.683191
Hi  Can you make sure that Hollie-May in your Talbot Green store gets a great Christmas bonus.... Exceptional customer service :-),1.4568189,0.57580304
wot is going on with ur Melton store stock again? No Tesco kitchen paper! No bread I want - for the third time this yr!,-0.5501591,0.4071774
Hi  I bought this wrapping paper but it doesn't seem to work with sellotape. Any ideas? https://t.co/HmfJ4NtmUV,1.2162137,2.584833
Ordered something from  and received an email to say it has been dispatched….now the waiting game starts!,4.099094,-3.14806
Disgusted to have found a stone in my tin of marrowfat peas from  terrible. https://t.co/5kJTcP2lFO,-1.6027446,2.6628442
Stevenage have now been waiting 25 mins for someone to sell me fireworks.,0.7766781,-0.13546434
"@tesco
Thank U 4 considering ' preferences of non tea-coffee drinkers at ' local store I've been going 2. Can buy cold Sprite/Cola there now",0.43151358,-0.8349915
.  maggots in my 'finest sugardrop' tomatoes - not happy. Even if it is Halloween. https://t.co/TAgVMy03z3,-1.0467966,2.5667214
"- something to pass on to the team dealing with your website - 'quron' isn't a brand. 'Quorn', however, is 😉 https://t.co/36OPWfRhQe",2.6945302,-3.815365
is it today our Christmas slots are bookable? Any idea on time? 🎄🎄🎄🎄,5.3067727,-2.7990408
When are you bringing lists back? At the moment I have my Xmas shop in my basket which means I can’t do a weekly shop until I’ve booked my Christmas delivery slot.  It makes things harder!,2.4939609,-4.9833817
hi can you please tell me if any central London shops have call of duty WWII in stock?,4.602405,-4.6766233
Normally your deliveries are pretty good  One smashed and one missing?! #EggtremleyDissapointed 🥚🥚🥚 https://t.co/UBWSdFscRg,3.9847474,-1.7314249
"Can you tell me if this phone is in stock in store please, I need to go into store tomorrow to physically buy it. Im in the BN12 area https://t.co/NxTbtudD5U",0.9541851,-1.5955367
Hideous customer experience at Callington Rd opticians. One staff member. No #communication. No #apologies. Just #excuses. Couldn’t wait indefinitely. #Tesco #notgoodenough #NeverAgain #youvelostme #EpicFail,2.7910516,-0.82385355
@117249 do you sell own brand hay fever/allergy relief tablets still?,0.25773644,-0.8206134
as if eating gluten free bread wasn't bad enough. Supposed to be two separate slices... https://t.co/SNFM9Ry5xG,-1.1912032,0.61658293
Halloumi needs to come in bigger packets...  @sainsburys @117249 @117246 @AldiUK @Morrisons,0.6945715,-0.26794085
"trying to find the new Guinness milk stout in Tesco, is it stocked in south London?",0.13533075,-0.8573701
Have you discontinued a load of @154440 products? Can't find them in my local stores!,0.21118921,-0.6069266
"hi, normally love your items but I bought these and they have literally destroyed my feet! Rub everywhere and not sure why! I’m now hobbling round and need to find new shoes I can wear to work that don’t hurt the sores 😬 https://t.co/2NcBL3pTct",1.728061,1.2614413
really impressed with how quick you respond. Just had a call.,5.1834044,1.2073876
this has not been available in store for a few weeks or online. Has it been discontinued? https://t.co/2NgaHrpGkX,0.16235761,-0.63146186
. Don't suppose you have any of these green cat soft toys (pictured below) about anywhere? Sold about 2010? Hayley lost hers which have been everywhere with her throughout 2 years of harsh cancer treatment 😔 &amp; are super special. Wondering if we could try find another? https://t.co/AmZJEY0Mfg,-0.7285941,-0.37823138
have you discontinued your own brand premium ultra clumping cat litter? Can’t get it anywhere (and it’s the only 1 my cats like 😭),-0.7540211,-0.44290504
traffic at bar hill store tonight a joke. Know it’s not your fault but try and sort it out,3.9599242,-0.11816468
how does your leatherhead store not sell coffee filters? The hundreds of square footage not enough to stock a couple of boxes worth? Not to mention extremely unhelpful staff not knowing what you stock and what you don’t. Get your house in order.,0.79403836,-0.91789097
"substitutions get better! I mean who swaps strawberries for grapes, &amp; blackberries for strawberries #nocommonsense 🤷🏻‍♀️ https://t.co/ybJPx0quBw",-1.0289801,3.4956772
disappointing wine delivery from #tescowine sent 2 white cases when ordered red.  Now off to Majestic where the service is better,-0.62119013,-1.2497227
"Great service  Dean St. this morning. The guy at the till remembered I left my lunch there yesterday after paying and let me grab a replacement. Thanks buddy, #EveryLittleHelps",3.4860215,-1.2370224
The Ultimate Roast Chicken Dinner by @657807 https://t.co/eGp4vx7u3g  https://t.co/83Fwt1DJ4t,-2.4508784,1.6477715
just had my pants down https://t.co/BTI077rUBT,-0.81964356,2.048483
"seriously Tesco, this is awful service. Week after week this happens. Just deliver what I’ve paid for..you’ve ruined my morning AGAIN https://t.co/3n3quMKweA",2.2456374,-1.494266
Somehow  has delivered cat milk that is more than a year out of date. Cat Harvey is VERY UNIMPRESSED! https://t.co/E2Q2PedZQp,-0.9731795,-0.48375654
"Hahahah,  have just mugged my mate right off 😂🧐🕵🏻‍♂️ #NoastBeef #GotBeef? https://t.co/Q3O8T8GmN5",-0.12957731,2.0617726
Date Night @62466 using our  clubcard vouchers.. Exceptional food with exceptional service #foodporn #caferouge #steaknight https://t.co/OCeTGOdYMn,0.9646008,-3.5661416
"Hi there, I've had a delivery today and one of the soups lid is slightly open &amp; leaking - do I have to take it back in-store? Thanks",-1.6773722,2.4566936
can you explain how this plaster got into my peanut butter?? https://t.co/Y2Qu08eFmM,-0.51430064,2.2771785
@117249  @sainsburys @24365 @Morrisons @127893 are you making staff aware of HMRC i-tunes voucher scam against the vulnerable?,0.5557156,-2.4548047
I have just fished this out of my 9 month son's mouth! We got him an outfit from  and the tag obviously hasn't been removed properly https://t.co/1nQ86pBDsY,2.528801,0.9990046
"Just discovered to my horror whilst fumbling about in the bag searching for one that  have sneakily stopped putting Brazil nuts in their Fruit and Nut mix!! 🥜 Same price though, what a scam!! #FirstWorldProblems #BrexitBritain",0.07334883,2.776328
Hi. I'm hoping you may be able to assist pls. I have a Clubcard but can't remember the email add. assoc. w/ it. How can I check pls?,1.1239592,-4.09194
terrible you have put food prices up astronomically but nearly one year later you still haven't invested money to fix the escalator at Burnley branch https://t.co/ugtI84UcIg,2.5003827,-1.0354936
@sainsburys thanks 4 leaving me &amp; another customer standing at kiosk while nobody served us we both left the store. Should have used tesco,1.1427611,-0.6239552
Not sure I've ever seen something so counter-productive as your Cheapside store doing food bank donations by not having basic &gt;,1.900585,-3.6806383
When you do a  survey and at the very end it tells you your answer is not valid in the ‘name’...that..#putinsomethingnotgreatanditdoesnotlikeyou #onlygoodcounts,1.119971,-2.8341389
hi - my train is delayed and might miss my delivery 😢 is there any way I can check where the driver is or ask them to wait 20 if I'm not there?,4.6652036,-1.7350438
